ProductKey,OrderDateKey,SalesTerritoryKey,Order Quantity,Unit Price,Extended Amount,Product Standard Cost,Total Product Cost,Order Total
491,20240214,1,1,$53.99,$53.99,$41.57,$41.57,$53.99
581,20240214,1,1,"$1,700.99","$1,700.99","$1,082.51","$1,082.51","$1,700.99"
217,20240214,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
237,20240214,1,1,$49.99,$49.99,$38.49,$38.49,$49.99
530,20240215,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
222,20240215,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
540,20240215,1,1,$32.60,$32.60,$12.19,$12.19,$32.60
536,20240215,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
528,20240215,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
480,20240215,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
484,20240215,1,1,$7.95,$7.95,$2.97,$2.97,$7.95
477,20240215,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
217,20240215,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
477,20240215,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
214,20240215,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
359,20240215,1,1,"$2,294.99","$2,294.99","$1,251.98","$1,251.98","$2,294.99"
537,20240215,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
528,20240215,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
222,20240215,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
353,20240215,1,1,"$2,319.99","$2,319.99","$1,265.62","$1,265.62","$2,319.99"
487,20240215,1,1,$54.99,$54.99,$20.57,$20.57,$54.99
576,20240215,1,1,"$2,384.07","$2,384.07","$1,481.94","$1,481.94","$2,384.07"
490,20240215,1,1,$53.99,$53.99,$41.57,$41.57,$53.99
480,20240216,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
535,20240216,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
480,20240216,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
476,20240216,1,1,$69.99,$69.99,$26.18,$26.18,$69.99
228,20240216,1,1,$49.99,$49.99,$38.49,$38.49,$49.99
485,20240216,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
478,20240216,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
222,20240216,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
357,20240216,1,1,"$2,319.99","$2,319.99","$1,265.62","$1,265.62","$2,319.99"
528,20240216,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
537,20240216,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
357,20240216,1,1,"$2,319.99","$2,319.99","$1,265.62","$1,265.62","$2,319.99"
485,20240216,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
483,20240216,1,1,$120.00,$120.00,$44.88,$44.88,$120.00
357,20240216,1,1,"$2,319.99","$2,319.99","$1,265.62","$1,265.62","$2,319.99"
485,20240216,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
490,20240216,1,1,$53.99,$53.99,$41.57,$41.57,$53.99
574,20240216,1,1,"$2,384.07","$2,384.07","$1,481.94","$1,481.94","$2,384.07"
541,20240216,1,1,$28.99,$28.99,$10.84,$10.84,$28.99
530,20240216,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
562,20240216,1,1,"$2,384.07","$2,384.07","$1,481.94","$1,481.94","$2,384.07"
214,20240216,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
535,20240217,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
528,20240217,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
217,20240217,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
528,20240217,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
536,20240217,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
217,20240217,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
478,20240217,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
477,20240217,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
478,20240217,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
477,20240217,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
222,20240217,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
234,20240217,1,1,$49.99,$49.99,$38.49,$38.49,$49.99
478,20240217,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
477,20240217,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
473,20240217,1,1,$63.50,$63.50,$23.75,$23.75,$63.50
475,20240217,1,1,$69.99,$69.99,$26.18,$26.18,$69.99
225,20240217,1,1,$8.99,$8.99,$6.92,$6.92,$8.99
528,20240217,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
537,20240217,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
480,20240217,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
583,20240217,1,1,"$1,700.99","$1,700.99","$1,082.51","$1,082.51","$1,700.99"
539,20240217,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
529,20240217,1,1,$3.99,$3.99,$1.49,$1.49,$3.99
473,20240217,1,1,$63.50,$63.50,$23.75,$23.75,$63.50
225,20240218,1,1,$8.99,$8.99,$6.92,$6.92,$8.99
476,20240218,1,1,$69.99,$69.99,$26.18,$26.18,$69.99
474,20240218,1,1,$69.99,$69.99,$26.18,$26.18,$69.99
477,20240218,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
480,20240218,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
477,20240218,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
485,20240218,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
217,20240218,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
465,20240218,1,1,$24.49,$24.49,$9.16,$9.16,$24.49
357,20240218,1,1,"$2,319.99","$2,319.99","$1,265.62","$1,265.62","$2,319.99"
537,20240218,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
528,20240218,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
480,20240218,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
578,20240218,1,1,"$1,214.85","$1,214.85",$755.15,$755.15,"$1,214.85"
214,20240218,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
573,20240218,1,1,"$2,384.07","$2,384.07","$1,481.94","$1,481.94","$2,384.07"
222,20240218,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
386,20240218,1,1,"$1,120.49","$1,120.49",$713.08,$713.08,"$1,120.49"
539,20240218,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
529,20240218,1,1,$3.99,$3.99,$1.49,$1.49,$3.99
538,20240219,1,1,$21.49,$21.49,$8.04,$8.04,$21.49
480,20240219,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
540,20240219,1,1,$32.60,$32.60,$12.19,$12.19,$32.60
529,20240219,1,1,$3.99,$3.99,$1.49,$1.49,$3.99
536,20240219,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
528,20240219,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
222,20240219,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
478,20240219,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
477,20240219,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
222,20240219,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
478,20240219,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
477,20240219,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
225,20240219,1,1,$8.99,$8.99,$6.92,$6.92,$8.99
477,20240219,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
487,20240219,1,1,$54.99,$54.99,$20.57,$20.57,$54.99
476,20240219,1,1,$69.99,$69.99,$26.18,$26.18,$69.99
490,20240219,1,1,$53.99,$53.99,$41.57,$41.57,$53.99
528,20240219,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
480,20240219,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
486,20240219,1,1,$159.00,$159.00,$59.47,$59.47,$159.00
528,20240219,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
214,20240219,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
485,20240219,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
478,20240219,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
477,20240219,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
222,20240219,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
600,20240219,1,1,$539.99,$539.99,$294.58,$294.58,$539.99
478,20240219,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
225,20240219,1,1,$8.99,$8.99,$6.92,$6.92,$8.99
477,20240219,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
566,20240219,1,1,$742.35,$742.35,$461.44,$461.44,$742.35
217,20240219,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
573,20240219,1,1,"$2,384.07","$2,384.07","$1,481.94","$1,481.94","$2,384.07"
479,20240219,1,1,$8.99,$8.99,$3.36,$3.36,$8.99
477,20240219,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
484,20240219,1,1,$7.95,$7.95,$2.97,$2.97,$7.95
604,20240219,1,1,$539.99,$539.99,$343.65,$343.65,$539.99
214,20240219,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
386,20240219,1,1,"$1,120.49","$1,120.49",$713.08,$713.08,"$1,120.49"
477,20240219,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
479,20240219,1,1,$8.99,$8.99,$3.36,$3.36,$8.99
529,20240220,1,1,$3.99,$3.99,$1.49,$1.49,$3.99
222,20240220,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
536,20240220,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
477,20240220,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
478,20240220,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
217,20240220,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
528,20240220,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
486,20240220,1,1,$159.00,$159.00,$59.47,$59.47,$159.00
581,20240220,1,1,"$1,700.99","$1,700.99","$1,082.51","$1,082.51","$1,700.99"
463,20240220,1,1,$24.49,$24.49,$9.16,$9.16,$24.49
231,20240220,1,1,$49.99,$49.99,$38.49,$38.49,$49.99
480,20240221,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
480,20240221,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
476,20240221,1,1,$69.99,$69.99,$26.18,$26.18,$69.99
476,20240221,1,1,$69.99,$69.99,$26.18,$26.18,$69.99
491,20240221,1,1,$53.99,$53.99,$41.57,$41.57,$53.99
528,20240221,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
217,20240221,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
528,20240221,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
222,20240221,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
562,20240221,1,1,"$2,384.07","$2,384.07","$1,481.94","$1,481.94","$2,384.07"
214,20240221,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
605,20240221,1,1,$539.99,$539.99,$343.65,$343.65,$539.99
222,20240221,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
228,20240221,1,1,$49.99,$49.99,$38.49,$38.49,$49.99
538,20240222,1,1,$21.49,$21.49,$8.04,$8.04,$21.49
480,20240222,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
540,20240222,1,1,$32.60,$32.60,$12.19,$12.19,$32.60
480,20240222,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
536,20240222,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
480,20240222,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
478,20240222,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
477,20240222,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
225,20240222,1,1,$8.99,$8.99,$6.92,$6.92,$8.99
528,20240222,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
222,20240222,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
465,20240222,1,1,$24.49,$24.49,$9.16,$9.16,$24.49
537,20240222,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
528,20240222,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
222,20240222,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
372,20240222,1,1,"$2,443.35","$2,443.35","$1,554.95","$1,554.95","$2,443.35"
540,20240222,1,1,$32.60,$32.60,$12.19,$12.19,$32.60
588,20240222,1,1,$769.49,$769.49,$419.78,$419.78,$769.49
528,20240222,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
536,20240222,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
480,20240222,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
353,20240222,1,1,"$2,319.99","$2,319.99","$1,265.62","$1,265.62","$2,319.99"
537,20240222,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
528,20240222,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
217,20240222,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
606,20240222,1,1,$539.99,$539.99,$343.65,$343.65,$539.99
479,20240222,1,1,$8.99,$8.99,$3.36,$3.36,$8.99
477,20240222,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
225,20240223,1,1,$8.99,$8.99,$6.92,$6.92,$8.99
535,20240223,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
474,20240223,1,1,$69.99,$69.99,$26.18,$26.18,$69.99
234,20240223,1,1,$49.99,$49.99,$38.49,$38.49,$49.99
477,20240223,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
485,20240223,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
477,20240223,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
225,20240223,1,1,$8.99,$8.99,$6.92,$6.92,$8.99
478,20240223,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
374,20240223,1,1,"$2,443.35","$2,443.35","$1,554.95","$1,554.95","$2,443.35"
540,20240223,1,1,$32.60,$32.60,$12.19,$12.19,$32.60
529,20240223,1,1,$3.99,$3.99,$1.49,$1.49,$3.99
592,20240223,1,1,$564.99,$564.99,$308.22,$308.22,$564.99
528,20240223,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
535,20240223,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
480,20240223,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
561,20240223,1,1,"$2,384.07","$2,384.07","$1,481.94","$1,481.94","$2,384.07"
479,20240223,1,1,$8.99,$8.99,$3.36,$3.36,$8.99
605,20240223,1,1,$539.99,$539.99,$343.65,$343.65,$539.99
538,20240223,1,1,$21.49,$21.49,$8.04,$8.04,$21.49
605,20240223,1,1,$539.99,$539.99,$343.65,$343.65,$539.99
538,20240223,1,1,$21.49,$21.49,$8.04,$8.04,$21.49
529,20240223,1,1,$3.99,$3.99,$1.49,$1.49,$3.99
483,20240223,1,1,$120.00,$120.00,$44.88,$44.88,$120.00
606,20240223,1,1,$539.99,$539.99,$343.65,$343.65,$539.99
386,20240223,1,1,"$1,120.49","$1,120.49",$713.08,$713.08,"$1,120.49"
488,20240223,1,1,$53.99,$53.99,$41.57,$41.57,$53.99
477,20240224,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
478,20240224,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
477,20240224,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
485,20240224,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
222,20240224,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
591,20240224,1,1,$564.99,$564.99,$308.22,$308.22,$564.99
491,20240224,1,1,$53.99,$53.99,$41.57,$41.57,$53.99
590,20240224,1,1,$769.49,$769.49,$419.78,$419.78,$769.49
575,20240224,1,1,"$2,384.07","$2,384.07","$1,481.94","$1,481.94","$2,384.07"
214,20240224,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
606,20240224,1,1,$539.99,$539.99,$343.65,$343.65,$539.99
225,20240224,1,1,$8.99,$8.99,$6.92,$6.92,$8.99
529,20240225,1,1,$3.99,$3.99,$1.49,$1.49,$3.99
540,20240225,1,1,$32.60,$32.60,$12.19,$12.19,$32.60
217,20240225,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
528,20240225,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
536,20240225,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
222,20240225,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
478,20240225,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
487,20240225,1,1,$54.99,$54.99,$20.57,$20.57,$54.99
475,20240225,1,1,$69.99,$69.99,$26.18,$26.18,$69.99
463,20240225,1,1,$24.49,$24.49,$9.16,$9.16,$24.49
528,20240225,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
480,20240225,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
528,20240225,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
222,20240225,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
485,20240225,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
528,20240225,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
537,20240225,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
483,20240225,1,1,$120.00,$120.00,$44.88,$44.88,$120.00
587,20240225,1,1,$769.49,$769.49,$419.78,$419.78,$769.49
536,20240225,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
480,20240225,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
384,20240225,1,1,"$1,120.49","$1,120.49",$713.08,$713.08,"$1,120.49"
214,20240225,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
463,20240225,1,1,$24.49,$24.49,$9.16,$9.16,$24.49
388,20240225,1,1,"$1,120.49","$1,120.49",$713.08,$713.08,"$1,120.49"
217,20240225,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
480,20240226,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
529,20240226,1,1,$3.99,$3.99,$1.49,$1.49,$3.99
540,20240226,1,1,$32.60,$32.60,$12.19,$12.19,$32.60
217,20240226,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
540,20240226,1,1,$32.60,$32.60,$12.19,$12.19,$32.60
536,20240226,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
528,20240226,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
222,20240226,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
477,20240226,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
478,20240226,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
222,20240226,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
475,20240226,1,1,$69.99,$69.99,$26.18,$26.18,$69.99
225,20240226,1,1,$8.99,$8.99,$6.92,$6.92,$8.99
528,20240226,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
222,20240226,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
231,20240226,1,1,$49.99,$49.99,$38.49,$38.49,$49.99
225,20240226,1,1,$8.99,$8.99,$6.92,$6.92,$8.99
528,20240226,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
528,20240226,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
537,20240226,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
217,20240226,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
537,20240226,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
480,20240226,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
361,20240226,1,1,"$2,294.99","$2,294.99","$1,251.98","$1,251.98","$2,294.99"
485,20240226,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
228,20240226,1,1,$49.99,$49.99,$38.49,$38.49,$49.99
359,20240226,1,1,"$2,294.99","$2,294.99","$1,251.98","$1,251.98","$2,294.99"
353,20240226,1,1,"$2,319.99","$2,319.99","$1,265.62","$1,265.62","$2,319.99"
485,20240226,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
231,20240226,1,1,$49.99,$49.99,$38.49,$38.49,$49.99
384,20240226,1,1,"$1,120.49","$1,120.49",$713.08,$713.08,"$1,120.49"
477,20240227,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
479,20240227,1,1,$8.99,$8.99,$3.36,$3.36,$8.99
535,20240227,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
480,20240227,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
540,20240227,1,1,$32.60,$32.60,$12.19,$12.19,$32.60
529,20240227,1,1,$3.99,$3.99,$1.49,$1.49,$3.99
528,20240227,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
536,20240227,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
486,20240227,1,1,$159.00,$159.00,$59.47,$59.47,$159.00
528,20240227,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
536,20240227,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
222,20240227,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
536,20240227,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
528,20240227,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
214,20240227,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
478,20240227,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
477,20240227,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
214,20240227,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
477,20240227,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
478,20240227,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
474,20240227,1,1,$69.99,$69.99,$26.18,$26.18,$69.99
475,20240227,1,1,$69.99,$69.99,$26.18,$26.18,$69.99
477,20240227,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
225,20240227,1,1,$8.99,$8.99,$6.92,$6.92,$8.99
528,20240227,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
222,20240227,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
485,20240227,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
222,20240227,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
564,20240227,1,1,"$2,384.07","$2,384.07","$1,481.94","$1,481.94","$2,384.07"
541,20240227,1,1,$28.99,$28.99,$10.84,$10.84,$28.99
530,20240227,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
214,20240227,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
540,20240228,1,1,$32.60,$32.60,$12.19,$12.19,$32.60
214,20240228,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
478,20240228,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
225,20240228,1,1,$8.99,$8.99,$6.92,$6.92,$8.99
477,20240228,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
478,20240228,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
477,20240228,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
476,20240228,1,1,$69.99,$69.99,$26.18,$26.18,$69.99
477,20240228,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
485,20240228,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
480,20240228,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
361,20240228,1,1,"$2,294.99","$2,294.99","$1,251.98","$1,251.98","$2,294.99"
485,20240228,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
575,20240228,1,1,"$2,384.07","$2,384.07","$1,481.94","$1,481.94","$2,384.07"
222,20240228,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
566,20240228,1,1,$742.35,$742.35,$461.44,$461.44,$742.35
479,20240228,1,1,$8.99,$8.99,$3.36,$3.36,$8.99
217,20240229,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
528,20240229,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
536,20240229,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
217,20240229,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
467,20240229,1,1,$24.49,$24.49,$9.16,$9.16,$24.49
476,20240229,1,1,$69.99,$69.99,$26.18,$26.18,$69.99
477,20240229,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
487,20240229,1,1,$54.99,$54.99,$20.57,$20.57,$54.99
374,20240229,1,1,"$2,443.35","$2,443.35","$1,554.95","$1,554.95","$2,443.35"
355,20240229,1,1,"$2,319.99","$2,319.99","$1,265.62","$1,265.62","$2,319.99"
537,20240229,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
528,20240229,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
480,20240229,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
564,20240229,1,1,"$2,384.07","$2,384.07","$1,481.94","$1,481.94","$2,384.07"
541,20240229,1,1,$28.99,$28.99,$10.84,$10.84,$28.99
530,20240229,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
222,20240229,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
388,20240229,1,1,"$1,120.49","$1,120.49",$713.08,$713.08,"$1,120.49"
222,20240229,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
388,20240229,1,1,"$1,120.49","$1,120.49",$713.08,$713.08,"$1,120.49"
222,20240229,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
582,20240229,1,1,"$1,700.99","$1,700.99","$1,082.51","$1,082.51","$1,700.99"
529,20240229,1,1,$3.99,$3.99,$1.49,$1.49,$3.99
539,20240229,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
535,20240301,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
480,20240301,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
528,20240301,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
486,20240301,1,1,$159.00,$159.00,$59.47,$59.47,$159.00
485,20240301,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
478,20240301,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
537,20240301,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
355,20240301,1,1,"$2,319.99","$2,319.99","$1,265.62","$1,265.62","$2,319.99"
537,20240301,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
528,20240301,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
480,20240301,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
361,20240301,1,1,"$2,294.99","$2,294.99","$1,251.98","$1,251.98","$2,294.99"
485,20240301,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
478,20240301,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
214,20240301,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
604,20240301,1,1,$539.99,$539.99,$343.65,$343.65,$539.99
538,20240301,1,1,$21.49,$21.49,$8.04,$8.04,$21.49
480,20240301,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
390,20240301,1,1,"$1,120.49","$1,120.49",$713.08,$713.08,"$1,120.49"
214,20240301,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
237,20240301,1,1,$49.99,$49.99,$38.49,$38.49,$49.99
384,20240301,1,1,"$1,120.49","$1,120.49",$713.08,$713.08,"$1,120.49"
479,20240301,1,1,$8.99,$8.99,$3.36,$3.36,$8.99
581,20240301,1,1,"$1,700.99","$1,700.99","$1,082.51","$1,082.51","$1,700.99"
225,20240301,1,1,$8.99,$8.99,$6.92,$6.92,$8.99
582,20240301,1,1,"$1,700.99","$1,700.99","$1,082.51","$1,082.51","$1,700.99"
529,20240301,1,1,$3.99,$3.99,$1.49,$1.49,$3.99
539,20240301,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
582,20240301,1,1,"$1,700.99","$1,700.99","$1,082.51","$1,082.51","$1,700.99"
539,20240301,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
529,20240301,1,1,$3.99,$3.99,$1.49,$1.49,$3.99
